"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.04861,-34.94705,-101.24,-86.4247619047619,-99.2121428571429,-88.76,-98.8225,-96.1673214285714,-98.38,-101.01,-96.56,3,2,6,9146
-8.05445,-34.95614,-92.8761904761905,-98.7371428571429,-89.9028571428571,-101.7375,-101.5175,-95.78,-79.925,-82,-87.33,6,5,1,7500
-8.05606,-34.95081,-91.2185714285714,-91.0842857142857,-92.2171428571429,-93.03,-79.915,-77.5128571428571,-92.5433333333333,-100.42,-96.3725,6,3,3,6893
-8.05152,-34.95023,-92.7,-94.2557142857143,-92.7,-75.69,-93.27,-87.7757142857143,-93.5016666666667,-95.754,-97.2725,4,3,4,8395
-8.05352,-34.94903,-86.9614285714286,-89.4,-89.9414285714286,-69.54,-77.8725,-77.6857142857143,-90.8483333333333,-88.444,-96.72,5,2,4,7715
-8.05269,-34.95337,-91.2485714285715,-92.58,-82.95,-100.695,-100.9,-99.04,-98.395,-98.222,-95.605,4,4,2,7870
-8.05045,-34.95052,-96.5385714285714,-95.1157142857143,-94.5871428571428,-83.82,-94.775,-96.22,-93.315,-95.348,-98.7325,3,3,4,8720
-8.04864,-34.95294,-72.2757142857143,-85.3292857142857,-75.5,-89.45,-88.73125,-89.64,-88.76,-99.226,-96.7675,3,4,4,9127
-8.05045,-34.95486,-78.7,-99.0082142857143,-76.7,-99.9166666666667,-97.91,-90.3078571428571,-85.4738888888889,-98.5686666666667,-90.08,4,5,3,8714
-8.05775,-34.95215,-93.7057142857143,-91.7285714285714,-92.6,-96.65,-81.3375,-83.02,-92.2733333333333,-72.07,-96.67,7,4,3,6732
-8.04806,-34.94762,-95.29,-80.0571428571428,-93.9935714285714,-89.45,-96.65,-99.7914285714286,-107.42,-102.064,-94.4075,3,3,6,9366
-8.05544,-34.95368,-96.09,-96.38,-95.96,-94.6533333333333,-76.89,-94.6242857142857,-82.1766666666667,-82.542,-93.745,6,4,2,7191
-8.05857,-34.94943,-91.39,-92.7757142857143,-98.81,-96.2466666666667,-90.07,-86.4971428571429,-87.65,-86.184,-95.8575,7,3,4,6687
-8.05284,-34.95378,-97.74,-96.6885714285714,-89.4703571428571,-102.09,-98.6375,-95.9528571428572,-98.4983333333333,-99.518,-97.765,5,4,2,7842
-8.05551,-34.95627,-89.4828571428571,-98.5685714285714,-90.1217857142857,-96.1066666666667,-87.91,-93.8814285714286,-85.855,-74.89,-87.04,6,6,1,7122
-8.05563,-34.95394,-95.08,-96.1742857142857,-91.8085714285714,-98.9783333333333,-93.09,-94.8442857142857,-79.065,-72.242,-93.595,6,5,2,7017
-8.05566,-34.95417,-90.4657142857143,-96.2,-86.59,-97.6533333333333,-95.145,-93.1271428571429,-78.3766666666667,-66.51,-97.08,6,5,2,6992
-8.05557,-34.95444,-91.0242857142857,-96.2,-92.65,-97.86,-91.935,-92.6557142857143,-77.0233333333333,-71.052,-98.43,6,5,2,7075
-8.05244,-34.94587,-91.42,-91.4828571428571,-93.3957142857143,-55.97,-79.4225,-83.6228571428571,-91.08,-89.724,-97.6,5,1,6,7923
-8.05438,-34.95408,-89.0442857142857,-96.6671428571429,-91.32,-96.1066666666667,-94.48,-90.1871428571428,-94.125,-85.182,-96.42,5,4,2,7531
-8.04816,-34.95906,-77.3488571428571,-102.7,-93.9,-96.4233333333333,-96.488125,-95.7967857142857,-84.17,-106.544,-87.83,4,7,3,9329
-8.04982,-34.95468,-78.6221428571429,-98.345,-73.76,-100.78,-93.65,-92.83,-87.56,-99.9346666666667,-92.97,3,5,3,8847
-8.05128,-34.95984,-85.6514285714286,-97.53,-75.2,-99.26,-97.905,-90.9485714285714,-98.33,-99.194,-84.21,5,7,2,8483
-8.05164,-34.95984,-93.34,-95.6842857142857,-87.1419047619048,-99.26,-98.2575,-94.4232142857143,-88.34,-99.194,-87.21,5,7,2,8346
-8.04974,-34.9595,-84.9357142857143,-94.0842857142857,-83.87,-100.68,-97.8975,-93.0942857142857,-82.5833333333333,-102.688,-87.83,5,7,3,8868
-8.05184,-34.95738,-88.1528571428571,-97.42,-90.05,-98.54,-98.52,-93.4214285714286,-69.7133333333333,-95.63,-86.43,5,6,2,8245
-8.04843,-34.95428,-73.71,-88.7585714285714,-76.3671428571429,-95.5116666666667,-93.03,-93.2064285714286,-80.5611111111111,-100.428666666667,-93.9875,3,5,4,9250
-8.0538,-34.94825,-92.355,-89.34,-92.78,-73.83,-75.65,-85.4185714285714,-91.95,-94.3,-97.255,5,2,5,7655
-8.0504,-34.95048,-96.5385714285714,-95.1157142857143,-95.4642857142857,-87.01,-99.6,-93.0528571428571,-93.315,-95.348,-98.7325,3,3,4,8735
-8.0479,-34.94761,-93.6885714285714,-80.2714285714286,-99.79,-98.78,-97.685,-97.9685714285714,-106.07,-102.064,-94.4075,3,3,6,9394
-8.05536,-34.95075,-90.6785714285714,-91.8871428571428,-90.2952380952381,-87.72,-74.165,-81.2042857142857,-85.19,-85.098,-96.3725,6,3,3,7255
-8.05111,-34.9506,-89.6171428571429,-91.83,-90.6942857142857,-86.77,-93.74,-88.9028571428571,-93.5516666666667,-95.582,-96.5925,4,3,4,8542
-8.05524,-34.95356,-84.8714285714286,-95.85,-82.77,-93.6157142857143,-87.1175,-91.7585714285714,-70.38,-81.508,-97.0775,6,4,2,7305
-8.04955,-34.95306,-79.8957142857143,-94.1171428571429,-84.44,-86.76,-94.7325,-86.5426190476191,-97.63,-96.186,-96.2825,3,4,4,8915
-8.05136,-34.95138,-84.72,-91.0357142857143,-85.9685714285714,-87.47,-89.16,-89.4228571428572,-88.08,-95.462,-95.1975,4,3,4,8458
-8.05562,-34.95478,-94.6514285714286,-97.3557142857143,-94.9885714285714,-95.0083333333333,-93.81,-90.8042857142857,-75.3566666666667,-72.948,-94.472,6,5,1,7023
-8.04986,-34.95046,-97.9442857142857,-103.39,-96.1328571428571,-84.01,-94.7475,-94.0242857142857,-95.0566666666667,-96.632,-98.7325,3,3,4,8838
-8.04992,-34.95044,-99.22,-96.7828571428571,-96.1328571428571,-87.64,-88.64,-85.7,-95.0566666666667,-96.632,-98.7325,3,3,4,8829
-8.05856,-34.94946,-91.39,-92.55,-91.8728571428571,-96.4233333333333,-90.07,-74.73,-91.9666666666667,-81.28,-95.8575,7,4,4,6688
-8.05397,-34.94826,-92.422619047619,-90.2421428571429,-93.0646428571429,-84.525,-95.73,-86.9109523809524,-97.59,-89.38,-97.255,5,2,5,7618
-8.04717,-34.95062,-87.8857142857143,-81.01,-95.72,-93.6433333333333,-92.04,-91.0142857142857,-90.0516666666667,-99.034,-94.4075,2,4,5,9496
-8.05572,-34.95077,-89.3057142857143,-91.9971428571429,-91.6666666666667,-83.08,-82.4,-81.1528571428571,-92.08,-89.084,-96.3725,6,3,3,6971
-8.04764,-34.94537,-89.6328571428571,-90.09,-91.7235714285714,-76.64,-90.9375,-82.1042857142857,-87.8358333333333,-79.88,-96.92,4,3,7,9426
-8.0531,-34.95974,-101.75,-98.2457142857143,-89.2014285714286,-100.931666666667,-98.2575,-90.9114285714286,-80.58,-93.052,-65.83,6,7,1,7789
-8.05026,-34.95313,-85.83,-95.8325,-84.9171428571428,-92.51,-95.6975,-95.21,-90.965,-97.358,-98.224,3,4,3,8763
-8.05206,-34.95533,-84.7142857142857,-97.5771428571428,-85.65,-96.04,-94.1125,-95.98,-68.8766666666667,-87.162,-94.815,4,5,2,8094
-8.05188,-34.94784,-91.59,-95.35,-87.9928571428571,-54.09,-71.6175,-79.96,-90.5566666666667,-97.924,-97.6,4,2,5,8222
-8.05917,-34.94745,-90.7920238095238,-88.3398701298701,-90.8429523809524,-98,-75.08,-79.1682142857143,-92.3186111111111,-91.6292727272727,-95.8575,8,3,5,6646
-8.05437,-34.9495,-89.826,-91.4907142857143,-92.43,-80.98,-81.1825,-87.12,-89.7133333333333,-88.816,-96.3725,5,2,4,7535
-8.05818,-34.95073,-95.6514285714286,-92.5885714285714,-93.2542857142857,-97.1,-80.1925,-87.2357142857143,-92.33,-82.88,-96.2325,7,4,4,6715
-8.0554,-34.95619,-81.58,-98.5685714285714,-84.2,-96.4316666666667,-93.13,-96.72,-87.905,-73.8364,-94.2117857142857,6,6,1,7213
-8.04809,-34.9475,-97.4,-84.7428571428571,-95.19,-86.76,-99.66,-101.75,-106.07,-102.064,-94.6125,3,3,6,9353
-8.05228,-34.94698,-95.04,-90.7114285714286,-90.0071428571429,-51.59,-83.3425,-80.47,-89.99,-94.476,-97.6,5,1,5,7960
-8.0521,-34.94749,-88.2028571428572,-87.97,-93.2285714285714,-59.71,-80.2125,-77.0557142857143,-87.8933333333333,-96.138,-97.6,5,1,5,8082
-8.05131,-34.95984,-82.89,-94.15,-75.2,-99.26,-97.905,-96.21,-91.8083333333333,-99.194,-83.71,5,7,2,8474
-8.0561,-34.95081,-91.2185714285714,-88.84,-92.2171428571429,-92.5791666666667,-83.105,-72.27,-92.5433333333333,-91.892,-96.3725,6,3,3,6885
-8.04805,-34.94761,-97.15,-81.44,-97.02,-85.14,-97.685,-99.7914285714286,-106.07,-102.064,-94.4075,3,3,6,9369
-8.05186,-34.94787,-91.59,-96.4,-88.5828571428572,-47.75,-71.6175,-79.96,-90.3266666666667,-97.924,-97.6,4,2,5,8239
-8.05109,-34.95505,-84.965,-99.5096428571429,-85.0185714285714,-105,-92.3125,-91.0714285714286,-79.91,-104.4,-93.09,4,5,2,8549
-8.05168,-34.95984,-89.2,-95.6842857142857,-89.0361904761905,-99.26,-98.2575,-94.4232142857143,-88.34,-99.194,-75.27,5,7,2,8327
-8.04951,-34.95516,-80.5364285714286,-94.77,-83.14,-99.55,-98.01,-93.7371428571429,-80.885,-102.87,-103.03,3,5,3,8928
-8.04853,-34.95077,-77.51,-87.7642857142857,-83.57,-75.32,-83.7,-87.7690476190476,-92.46,-98.012,-96.7925,2,4,5,9193
-8.05253,-34.9598,-90.9257142857143,-98.2457142857143,-92.8028571428571,-98.85,-98.2575,-93.62,-84.5666666666667,-98.116,-69.08,6,7,2,7903
-8.0526,-34.94646,-93.0542857142857,-92.0485714285714,-91.2342857142857,-52.84,-78.995,-82.1528571428571,-91.14,-90.526,-97.255,5,1,6,7892
-8.04953,-34.95366,-78.4585714285714,-93.96,-87.08,-91.27,-93.23,-89.11,-93.7516666666667,-96.3006666666667,-97.445,3,5,3,8922
-8.04818,-34.94698,-104.03,-93.7271428571429,-98.5592857142857,-85.475,-100.5975,-94.95,-98.53,-101.744,-96.92,3,2,6,9315
-8.05472,-34.95933,-82.0157142857143,-100.307142857143,-73.72,-95.72,-100.225,-82.6042857142857,-72.95,-89.368,-50.1,6,7,1,7429
-8.05029,-34.9596,-87.7414285714286,-94.9,-76.64,-98.7733333333333,-96.15,-93.5771428571428,-83.05,-102.688,-89.71,5,7,3,8759
-8.05341,-34.94878,-86.6814285714286,-89.1914285714286,-88.5557142857143,-75.52,-80.21,-70.4,-88.6833333333333,-86.26,-97.255,5,2,4,7738
-8.04648,-34.94514,-89.2671428571429,-81.27,-92.2535714285714,-92.6396428571429,-90.9375,-83.1001587301587,-87.0581666666667,-70.32,-96.92,4,3,7,9593
-8.05223,-34.94775,-87.7414285714286,-88.3957142857143,-89.5342857142857,-56.67,-77.0975,-71.01,-88.7983333333333,-92.588,-97.6,5,1,5,8002
-8.04646,-34.94529,-89.2671428571429,-87.59,-92.2535714285714,-85.4,-90.9375,-84.6365873015873,-87.0581666666667,-76.792,-96.92,3,3,7,9614
-8.05812,-34.95094,-95.6514285714286,-91.94,-93.2542857142857,-95.09,-81.875,-95.79,-93.12,-84.808,-96.2325,7,4,4,6717
-8.05516,-34.95264,-95.94,-95.1028571428571,-94.0014285714286,-95.07,-80.96,-91.59,-84.69,-76.63,-96.7625,6,4,2,7348
-8.05272,-34.95339,-93.23,-98.9328571428571,-86.8542857142857,-99.37,-100.9,-97.0857142857143,-98.395,-99.576,-97.39,4,4,2,7865
-8.04849,-34.95076,-81.5942857142857,-95.21,-79.5,-71.07,-88.335,-87.7690476190476,-90.9166666666667,-98.012,-96.7925,2,4,5,9217
-8.05421,-34.95705,-89.9357142857143,-99.4185714285714,-90.6342857142857,-103.375833333333,-101.565,-95.78,-69.036,-88.874,-87.1275,6,6,1,7572
-8.05116,-34.95061,-89.3414285714286,-93.2271428571429,-90.0257142857143,-83.82,-89.96,-90.03,-84.43,-95.582,-95.9225,4,3,4,8524
-8.04861,-34.95433,-78.96,-89.9457142857143,-87.53,-97.2,-93.035,-94.1457142857143,-79.335,-100.428666666667,-94.66,3,5,4,9144
-8.05117,-34.94775,-94.7157142857143,-97.9,-96.98,-78,-94.3425,-93.64,-97.8733333333333,-98.578,-98.9125,4,2,5,8522
-8.05568,-34.95399,-94.6514285714286,-96.1742857142857,-92.5657142857143,-98.4333333333333,-96.4125,-94.8442857142857,-97.21,-70.118,-98.93,6,5,2,6982
-8.0553,-34.95114,-89.2542857142857,-91.8871428571428,-89.26,-83.01,-85.58,-76.83,-90.0483333333333,-85.766,-96.3725,6,3,3,7280
-8.05462,-34.95774,-88.5857142857143,-99.5742857142857,-89.2714285714286,-100.090833333333,-100.225,-92.1614285714286,-65.62,-88.874,-71.71,6,6,0,7447
-8.05635,-34.95068,-90.78,-92.1571428571429,-91.9266666666666,-83.71,-84.355,-83.52,-91.6233333333333,-90.598,-95.73,6,3,3,6831
-8.05456,-34.95363,-89.7114285714286,-95.3957142857143,-93.29,-93.35,-88.8325,-89.9342857142857,-90.9433333333333,-75.64,-95.5475,5,4,2,7465
-8.05064,-34.95492,-83.5692857142857,-99.4125,-81.2728571428571,-99.8383333333333,-94.41375,-94.0435714285714,-83.8488888888889,-98.5686666666667,-94.14,4,5,3,8636
-8.05124,-34.95061,-88.6985714285714,-97.84,-90.58,-83.76,-95.46,-90.03,-92.7283333333334,-95.286,-95.9225,4,3,4,8499
-8.05287,-34.94868,-87.78,-88.6757142857143,-90.1814285714286,-73.52,-81.85,-80.9614285714286,-90.7633333333333,-95.522,-97.255,5,2,4,7821
-8.05184,-34.94772,-91.6371428571429,-93.9542857142857,-90.9328571428571,-62.77,-74.005,-95.92,-91.19,-99,-97.6,4,2,5,8249
-8.04837,-34.94554,-100.631428571429,-90.3814285714286,-97.0507142857143,-68.89,-89.4825,-84.4714285714286,-86.5,-90.834,-96.92,4,2,7,9275
-8.04977,-34.95468,-87.08,-98.535,-81.51,-103.78,-96.726,-92.5871428571429,-80.6172222222222,-99.9346666666667,-96.3033333333333,3,5,3,8859
-8.05048,-34.95421,-83.51,-98.4607142857143,-86.8521428571429,-99.6,-101.94,-94.3495238095238,-88.5333333333333,-97.054,-100.835,3,5,3,8701
-8.05182,-34.95526,-83.2571428571429,-98.2514285714286,-82.01,-92.01,-92.5975,-89.89,-70.6783333333333,-88.688,-90.58,4,5,2,8257
-8.04738,-34.94759,-98.9614285714286,-81.88,-97.5914285714286,-94.26,-99.79,-100.36,-99.38,-102.212,-94.4075,3,3,6,9455
-8.05222,-34.94806,-86.2271428571429,-87.2142857142857,-87.8857142857143,-62.42,-85.67,-83.4857142857143,-93.66,-90.792,-97.6,5,2,5,8014
-8.04844,-34.95961,-78.3171428571429,-96.15,-71.4228571428571,-90.9033333333333,-87.5175,-93.4357142857143,-91.25,-106.544,-85.27,4,7,3,9243
-8.05188,-34.94661,-89.8728571428571,-92.2614285714286,-93.5557142857143,-45.08,-77.96,-86.1114285714286,-92.95,-94.05,-97.6,5,1,6,8225
-8.05581,-34.95063,-90.7714285714286,-92.3457142857143,-91.6666666666667,-84.52,-79.0425,-82.9728571428572,-94.1216666666667,-89.596,-96.3725,6,3,3,6947
-8.04658,-34.95377,-76.8957142857143,-95.59,-75.59,-91.3916666666667,-82.23,-94.59,-84.2116666666667,-97.21,-102.45,2,5,5,9578
-8.05065,-34.95052,-97.59,-95.2414285714286,-93.3614285714286,-88.26,-93.7925,-88.0985714285714,-90.81,-94.976,-98.7325,3,3,4,8635
-8.05097,-34.95319,-91.39,-95.13,-85.77,-80.82,-85.9,-92.5371428571428,-92.66,-95.38,-97.62,4,4,3,8572
-8.05447,-34.94651,-83.4504761904762,-84.6021428571429,-85.2717857142857,-66.54,-67.5475,-74.78,-91.6483333333333,-88.616,-97.255,6,1,5,7490
-8.05536,-34.9537,-87.0821428571428,-96.14,-84.82,-94.905,-90.0925,-91.94,-83.185,-79.23,-93.745,6,4,2,7250
-8.04716,-34.94524,-89.8114285714286,-90.4,-92.2535714285714,-85.08,-90.9375,-73.33,-88.4648333333333,-80.7506666666667,-96.92,4,3,7,9500
-8.0555,-34.95522,-94.6914285714286,-97.1028571428571,-93.5928571428572,-98.0533333333333,-88.2125,-90.3785714285714,-77.785,-59.87,-90.1925,6,5,1,7137
-8.05515,-34.95267,-95.94,-95.1028571428571,-94.0014285714286,-95.07,-97.35,-91.59,-90.855,-87.31,-97.98,6,4,2,7355
-8.05566,-34.95423,-87.47,-96.2,-86.84,-97.6533333333333,-93.2825,-93.4757142857143,-78.6366666666667,-68.34,-95.665,6,5,2,6991
-8.04844,-34.95893,-82.47,-90.5971428571429,-97.72,-96.4233333333333,-96.4825,-101.19,-93.75,-106.544,-97.85,4,7,3,9244
-8.05419,-34.95715,-89.9357142857143,-99.4185714285714,-90.2728571428571,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-87.1275,6,6,1,7579
-8.05197,-34.95236,-77.19,-90.76,-80.94,-85.45,-87.7125,-92.15,-88.7016666666667,-93.826,-95.605,4,4,3,8151
-8.04954,-34.9598,-89.5985714285714,-94.0842857142857,-80.26,-98.3416666666667,-95.4775,-93.0942857142857,-84,-102.688,-90.27,5,7,3,8917
-8.05548,-34.95583,-92.5685714285714,-98.5685714285714,-91.76,-96.1983333333333,-89.215,-90.0914285714286,-80.6271428571429,-80.44,-86.58,6,5,1,7148
-8.0558,-34.95502,-93.9514285714286,-97.7914285714286,-94.49,-96.76,-92.6075,-91.1971428571429,-81.7116666666667,-76.532,-90.6,6,5,1,6949
-8.04646,-34.94818,-92.83,-76.8357142857143,-96.1230952380952,-96.04,-101.66,-96.0385714285714,-95.4916666666667,-101.288,-94.4075,2,3,6,9605
-8.05875,-34.94888,-92.3542857142857,-92.18,-90.4342857142857,-95.55,-92.56,-81.2014285714286,-92.23,-87.069,-95.8575,7,3,5,6665
-8.05546,-34.95602,-87.9871428571429,-98.5685714285714,-86.89,-94.27,-90.2025,-84.58,-86.2466666666667,-75.2244,-89.58,6,5,1,7169
-8.04877,-34.94697,-97.6114285714286,-85.43,-99.75,-76.58,-96.4925,-94.7016071428571,-96.175,-98.844,-96.3575,3,2,6,9095
-8.0559,-34.95821,-88.1914285714286,-99.5742857142857,-91.2542857142857,-95.9383333333333,-92.8475,-89.2085714285714,-87.24,-72.14,-66.91,7,7,0,6922
-8.05538,-34.95037,-91.2271428571429,-92.8914285714286,-91.6666666666667,-84.58,-83.4025,-93.47,-88.1908333333333,-84.508,-96.3725,6,3,4,7232
-8.05192,-34.94751,-91.4014285714286,-93.7414285714286,-92.6671428571428,-56.59,-90.1275,-82.16,-90.02,-97.146,-97.6,5,1,5,8194
-8.05305,-34.94877,-86.5914285714286,-89.49,-89.0728571428571,-64.42,-76.86,-83.17,-90.195,-91.502,-97.255,5,2,4,7796
-8.0517,-34.94782,-95.5,-91.9028571428571,-91.1685714285714,-75.25,-83.9,-83.6414285714286,-90.6716666666667,-101.54,-97.6,4,2,5,8322
-8.0556,-34.95422,-90.0257142857143,-96.2,-92.1485714285714,-97.6533333333333,-96.99,-93.1271428571428,-78.6366666666667,-68.34,-97.93,6,5,2,7046
-8.05023,-34.95959,-81.95,-97.2514285714286,-84.2728571428571,-98.7733333333333,-97.725,-93.81,-83.05,-102.688,-87.71,5,7,3,8769
-8.04847,-34.95281,-70.8742857142857,-82.94,-72.19,-81.38,-84.78,-87.2328571428571,-88.76,-100.104,-96.8925,2,4,4,9225
-8.04894,-34.95719,-82.39,-94.2814285714286,-77.62,-98.22,-100.81,-94.6985714285714,-89.895,-102.228666666667,-96.98,4,6,3,9055
-8.05748,-34.9465,-88.18,-90.8,-88.1328571428571,-89.74,-71.2075,-69.11,-87.4033333333333,-88.8652727272727,-96.3625,7,2,5,6742
-8.04832,-34.95955,-74.7,-88.2042857142857,-74.45,-93.6866666666667,-87.58,-91.64,-82.8316666666667,-106.544,-79.21,4,7,3,9285
-8.05436,-34.95411,-89.2942857142857,-96.6671428571429,-97.8,-98.3,-89.27,-88.47,-94.125,-97.15,-96.55,5,4,2,7538
-8.05071,-34.95056,-93.95,-88.52,-93.3614285714286,-89.1066666666667,-88.59,-85.52,-92.64,-94.976,-96.5925,4,3,4,8624
-8.04811,-34.94739,-98.6014285714286,-87.4542857142857,-95.19,-92.95,-99.37,-100.962857142857,-105.435,-101.514,-96.92,3,3,6,9346
-8.0527,-34.95978,-89.3957142857143,-98.2457142857143,-91.5157142857143,-100.931666666667,-98.2575,-92.3942857142857,-84.5666666666667,-98.116,-63.08,6,7,2,7866
-8.05002,-34.95473,-82.886,-99.1675,-87.96,-101.57,-94.125,-94.7483333333333,-81.2733333333333,-97.1433333333333,-96.1011111111111,3,5,3,8806
-8.05169,-34.95775,-88.1528571428571,-98.2785714285714,-90.05,-99.84,-99.4975,-92.1885714285714,-79.6933333333333,-95.63,-86.43,5,6,2,8323
-8.05188,-34.94792,-82.94,-93.9757142857143,-80,-59.38,-61.13,-79.96,-90.2116666666667,-97.646,-97.6,4,2,5,8221
-8.05395,-34.94651,-84.98,-86.235,-82.23,-67.29,-61.42,-78.2714285714286,-90.5733333333333,-86.816,-97.255,6,1,5,7626
-8.05151,-34.95019,-93.5414285714286,-93.79,-95.23,-73.78,-83.8825,-86.57,-93.5016666666667,-95.754,-97.2725,4,3,4,8401
-8.0505,-34.9541,-93.8742857142857,-98.4607142857143,-88.5342857142857,-99.6,-97.775,-87.65,-88.5333333333333,-96.5766666666667,-101.82,3,5,3,8690
-8.05795,-34.95149,-96,-92.43,-92.0042857142857,-95.825,-80.77,-86.1371428571429,-92.185,-78.07,-96.2325,7,4,3,6723
-8.04692,-34.95058,-86.96,-87.83,-89.52,-93.8533333333333,-94.7625,-89.7132142857143,-90,-99.034,-94.4075,2,4,5,9536
-8.04955,-34.95313,-81.89,-94.1171428571429,-79.5085714285714,-88.33,-94.59,-86.542619047619,-91.8966666666667,-96.186,-96.2825,3,4,4,8912
-8.05054,-34.95368,-82.9157142857143,-96.72,-83.1557142857143,-96.59,-98.5125,-96.13,-99.21,-98.048,-98.1,3,4,3,8671
-8.05748,-34.95299,-92.6957142857143,-94.4071428571429,-90.4371428571428,-97.4233333333333,-83.4175,-89.53,-91.95,-78.104,-88.97,7,4,3,6741
-8.04945,-34.94577,-97.2157142857143,-85.7728571428571,-94.3414285714286,-63.14,-85.0275,-86.72,-88.93,-97.935,-96.3575,4,2,6,8946
-8.05557,-34.95483,-94.6514285714286,-97.3557142857143,-94.9,-100.93,-93.81,-91.4671428571429,-75.3566666666667,-70.248,-95.78,6,5,1,7070
-8.05521,-34.95215,-93.34,-95.6671428571428,-90.59,-89.26,-87.65,-91.45,-93.14,-80.38,-96.3725,6,4,3,7324
-8.0547,-34.95363,-84.64,-95.3957142857143,-84.95,-93.71,-88.8325,-90.3157142857143,-86.31,-85.564,-95.0325,5,4,2,7435
-8.05382,-34.94919,-90.82,-89.4,-90.3,-72.73,-78.7925,-80.82,-88.4983333333333,-82.22,-96.72,5,2,4,7651
-8.05111,-34.95933,-86.78,-95.48,-84.8157142857143,-99.26,-96.0175,-88.9514285714286,-90.1316666666667,-99.194,-75.41,5,7,2,8540
-8.05588,-34.95828,-88.1914285714286,-99.5742857142857,-90.0785714285714,-95.9383333333333,-92.8475,-89.2085714285714,-87.24,-89.988,-65.91,7,7,0,6927
-8.04814,-34.94712,-103.52,-97.77,-98.9228571428572,-82.88,-99.9375,-99.4857142857143,-103.146666666667,-101.744,-96.92,3,3,6,9338
-8.05514,-34.94997,-92.78,-92.4414285714286,-93.1377380952381,-84.33,-78.15,-80.5614285714286,-88.57,-83.77,-96.3725,6,3,4,7360
-8.0485,-34.95169,-79.32,-95.46,-85.5414285714286,-87.26,-96.59,-88.34,-87.9133333333333,-98.012,-98.6525,2,4,4,9211
-8.04864,-34.95068,-88.77,-87.58,-95.08,-82.76,-87.8625,-94.4,-92.46,-97.496,-96.7925,3,3,5,9130
-8.0521,-34.94923,-93.67,-90.92,-89.7528571428572,-64.34,-91.5425,-84.13,-91.45,-95.204,-97.6,4,2,4,8080
-8.05128,-34.95879,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-91.0714285714286,-90.1316666666667,-98.266,-78.38,5,7,2,8484
-8.05543,-34.95622,-88.2209523809524,-98.5685714285714,-90.1217857142857,-96.4316666666667,-93.13,-93.4514285714286,-87.905,-74.4264,-95.5417857142857,6,6,1,7193
-8.05431,-34.95666,-88.9147619047619,-98.4328571428571,-90.1971428571429,-103.375833333333,-101.2325,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7550
-8.05942,-34.94613,-91.4471428571429,-86.3585714285714,-92.2942857142857,-91.55,-73.67,-69.2685714285714,-90.2566666666667,-90.5772727272727,-95.8575,8,3,6,6625
-8.0484,-34.95904,-81.7014285714286,-90.5971428571429,-74.89,-96.4233333333333,-96.09,-95.8557142857143,-82.31,-106.544,-87.7075,4,7,3,9268
-8.05561,-34.95801,-87.95,-99.5742857142857,-86.4428571428572,-97.4416666666667,-92.8475,-90.7428571428571,-87.24,-89.988,-57.77,6,6,0,7033
-8.05362,-34.94846,-91.03,-89.8757142857143,-90.4042857142857,-65.33,-71.84,-87.91,-91.8933333333333,-92.398,-97.255,5,2,5,7691
-8.04871,-34.94714,-96.8642857142857,-85.9185714285714,-97.4278571428571,-74,-96.4925,-90.45,-96.175,-101.01,-96.3575,3,2,6,9106
-8.05122,-34.95509,-84.0014285714286,-99.5096428571429,-86.9,-95.59,-89.22,-91.84,-79.91,-95.284,-94.7975,4,5,2,8504
-8.05521,-34.95789,-89.4185714285714,-99.5742857142857,-94.65,-97.4416666666667,-100.225,-90.7428571428571,-79.8383333333333,-90.064,-59.52,6,6,0,7319
-8.04758,-34.95404,-77.7114285714286,-87.59,-77.5575,-101.82,-88.47,-91.645,-80.2794444444445,-102.828,-97.8275,2,5,4,9430
-8.04848,-34.95076,-75.26,-84.4314285714286,-79.45,-74.57,-88.335,-87.7690476190476,-85.37,-98.012,-96.7925,2,4,5,9222
-8.05111,-34.95977,-87.53,-95.4428571428572,-83.53,-99.26,-97.93,-90.2742857142857,-91.7016666666667,-99.194,-81.6,5,7,2,8539
-8.05137,-34.95853,-83.9357142857143,-96.0185714285714,-84.6371428571428,-97.6933333333333,-96.9575,-91.1428571428571,-89.5483333333333,-98.266,-78.38,5,7,2,8453
